,subnum,trial,level,response,correctanswer,age.yrs,correct,rt1,coder,male,g.present,size,size.codable,rt2,base.threshold,motor.threshold,spatial.threshold,motor.effect,spatial.effect,difficulty,movesmin,movesmax,verbalizing,max.diff,min.diff,movestype,prop.moves,movestype.01,year,answered,timeout,difficulty.course,problem1,problem2,problem3,problem4,problem5,problem6,problem7,problem8,problem9,problem10,problem11,problem12,moves
107,1204,57,7,272,272,10.38630137,1,4.52,AS,1,1,3,1,5.89,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,0.707692308,9,12,0,-9,-12,skip,0.571428571,skip,y2011,1,0,Threshold and Above,13,17,39,83,80,40,0,0,0,0,0,0,21
108,1204,58,8,391,394,10.38630137,0,6.67,AS,1,1,4,1,8.28,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,1.707692308,14,19,0,-7,-12,skip,0.730769231,skip,y2011,1,0,Threshold and Above,53,42,66,63,29,43,98,0,0,0,0,0,26
109,1204,59,8,364,263,10.38630137,0,5.66,AS,1,1,4,1,6.96,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,1.707692308,12,21,0,-3,-12,skip,0.875,skip,y2011,1,0,Threshold and Above,17,11,37,20,49,34,95,0,0,0,0,0,24
110,1204,60,8,422,426,10.38630137,0,7.1,AS,1,1,4,1,7.93,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,1.707692308,12,16,0,-11,-15,skip,0.592592593,skip,y2011,1,0,Threshold and Above,92,74,27,42,55,94,42,0,0,0,0,0,27
111,1204,61,7,398,389,10.38630137,0,4.57,AS,1,1,3,1,5.88,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,0.707692308,8,14,0,-4,-10,skip,0.777777778,skip,y2011,1,0,Threshold and Above,98,30,70,67,54,70,0,0,0,0,0,0,18
112,1204,62,7,259,259,10.38630137,1,6.36,AS,1,1,3,1,7.39,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,0.707692308,,,,,,,,,y2011,1,0,Threshold and Above,67,18,13,17,56,88,0,0,0,0,0,0,22
113,1204,63,7,283,283,10.38630137,1,5.5,AS,1,1,3,1,6.79,6.292307692,4.25,2.527272727,-0.324572127,-0.59835519,0.707692308,,,,,,,,,y2011,1,0,Threshold and Above,67,19,37,46,98,16,0,0,0,0,0,0,25
114,1205,1,1,44,44,10.41917808,1,6.06,LT,1,0,,0,6.83,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-4.2,,,,,,,,,y2011,1,0,Below Threshold,24,20,0,0,0,0,0,0,0,0,0,0,3
115,1205,2,1,28,28,10.41917808,1,2.32,LT,1,1,3,1,2.85,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-4.2,,,,,,,,,y2011,1,0,Below Threshold,5,23,0,0,0,0,0,0,0,0,0,0,3
116,1205,3,1,97,97,10.41917808,1,3.23,LT,1,1,3,1,3.92,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-4.2,,,,,,,,,y2011,1,0,Below Threshold,6,91,0,0,0,0,0,0,0,0,0,0,5
117,1205,4,2,73,73,10.41917808,1,2.8,LT,1,1,2,1,7.92,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-3.2,,,,,,,,,y2011,1,0,Below Threshold,4,69,0,0,0,0,0,0,0,0,0,0,5
118,1205,5,2,97,97,10.41917808,1,3.34,LT,1,1,2,1,4.13,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-3.2,,,,,,,,,y2011,1,0,Below Threshold,46,51,0,0,0,0,0,0,0,0,0,0,5
119,1205,6,2,32,40,10.41917808,0,3.1,LT,1,1,4,1,3.55,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-3.2,,,,,,,,,y2011,1,0,Below Threshold,1,39,0,0,0,0,0,0,0,0,0,0,4
120,1205,7,3,15,152,10.41917808,0,5.6,LT,1,1,3,1,6.15,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-2.2,,,,,,,,,y2011,1,0,Below Threshold,85,67,0,0,0,0,0,0,0,0,0,0,10
121,1205,8,3,149,149,10.41917808,1,3.2,RESOLVED,1,1,3,1,4.47,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-2.2,6,9,2,2,-1,same,1.285714286,no,y2011,1,0,Below Threshold,96,53,0,0,0,0,0,0,0,0,0,0,7
122,1205,9,3,53,53,10.41917808,1,3.07,RESOLVED,1,1,3,1,5.51,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-2.2,,,,,,,,,y2011,1,0,Below Threshold,48,5,0,0,0,0,0,0,0,0,0,0,6
123,1205,10,4,136,136,10.41917808,1,4.86,RESOLVED,1,1,4,1,5.73,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-1.2,8,10,1,1,-1,same,1.111111111,no,y2011,1,0,Below Threshold,22,51,63,0,0,0,0,0,0,0,0,0,9
124,1205,11,4,-1,206,10.41917808,0,10,RESOLVED,1,1,4,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-1.2,,,,,,,,,y2011,0,1,Below Threshold,39,83,84,0,0,0,0,0,0,0,0,0,12
125,1205,12,4,84,84,10.41917808,1,5.84,RESOLVED,1,1,4,1,6.52,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-1.2,14,16,1,7,5,extra,1.777777778,no,y2011,1,0,Below Threshold,33,25,26,0,0,0,0,0,0,0,0,0,9
126,1205,13,5,206,206,10.41917808,1,6.68,RESOLVED,1,1,4,1,8.61,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-0.2,16,22,2,5,-1,same,1.294117647,no,y2011,1,0,Below Threshold,85,57,28,36,0,0,0,0,0,0,0,0,17
127,1205,14,5,251,251,10.41917808,1,5.24,RESOLVED,1,1,4,1,5.97,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-0.2,,,,,,,,,y2011,1,0,Below Threshold,54,90,62,45,0,0,0,0,0,0,0,0,13
128,1205,15,5,251,251,10.41917808,1,7.89,RESOLVED,1,1,3,1,8.62,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-0.2,,,,,,,,,y2011,1,0,Below Threshold,35,43,86,87,0,0,0,0,0,0,0,0,16
129,1205,16,6,-1,223,10.41917808,0,10,RESOLVED,1,1,4,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,0.8,,,,,,,,,y2011,0,1,Threshold and Above,29,31,12,58,93,0,0,0,0,0,0,0,17
130,1205,17,6,-1,295,10.41917808,0,10,RESOLVED,1,1,4,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,0.8,,,,,,,,,y2011,0,1,Threshold and Above,85,87,41,52,30,0,0,0,0,0,0,0,16
131,1205,18,6,-1,302,10.41917808,0,10,RESOLVED,1,1,3,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,0.8,,,,,,,,,y2011,0,1,Threshold and Above,66,70,62,65,39,0,0,0,0,0,0,0,19
132,1205,19,5,125,125,10.41917808,1,4.56,RESOLVED,1,1,4,1,5.3,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,-0.2,,,,,,,,,y2011,1,0,Below Threshold,20,16,33,56,0,0,0,0,0,0,0,0,11
133,1205,50,7,-1,292,10.41917808,0,10,RESOLVED,1,1,3,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,1.8,,,,,,,,,y2011,0,1,Threshold and Above,44,16,91,23,37,81,0,0,0,0,0,0,19
134,1205,51,7,250,250,10.41917808,1,8.53,RESOLVED,1,1,4,0,9.89,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,1.8,,,,,,,,,y2011,1,0,Threshold and Above,21,47,63,11,94,14,0,0,0,0,0,0,23
135,1205,52,8,-1,482,10.41917808,0,10,RESOLVED,1,1,4,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,2.8,,,,,,,,,y2011,0,1,Threshold and Above,91,77,54,97,51,71,41,0,0,0,0,0,27
136,1205,53,8,-1,348,10.41917808,0,10,RESOLVED,1,1,4,0,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,2.8,,,,,,,,,y2011,0,1,Threshold and Above,78,58,34,62,12,74,30,0,0,0,0,0,24
137,1205,54,8,-1,359,10.41917808,0,10,RESOLVED,1,1,4,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,2.8,,,,,,,,,y2011,0,1,Threshold and Above,25,49,92,57,38,49,49,0,0,0,0,0,29
138,1205,55,7,300,400,10.41917808,0,8.84,AS,1,1,2,1,9.62,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,1.8,16,36,2,8,-12,same,1.285714286,no,y2011,1,0,Threshold and Above,96,54,74,11,98,67,0,0,0,0,0,0,28
139,1205,56,7,-1,337,10.41917808,0,10,AS,1,1,3,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,1.8,20,44,2,22,-2,same,2,no,y2011,0,1,Threshold and Above,24,95,26,87,66,39,0,0,0,0,0,0,22
140,1205,57,7,-1,429,10.41917808,0,10,AS,1,1,3,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,1.8,21,34,2,13,0,same,1.619047619,no,y2011,0,1,Threshold and Above,57,87,66,94,75,50,0,0,0,0,0,0,21
141,1205,58,6,303,304,10.41917808,0,8.26,AS,1,1,3,1,9.23,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,0.8,,,,,,,,,y2011,1,0,Threshold and Above,82,91,64,18,49,0,0,0,0,0,0,0,21
142,1205,59,6,-1,251,10.41917808,0,10,AS,1,1,2,1,10,5.2,3.706896552,3.568181818,-0.287135279,-0.313811189,0.8,20,31,2,12,1,extra,1.631578947,no,y2011,0,1,Threshold and Above,86,41,50,47,27,0,0,0,0,0,0,0,19
143,1206,1,1,-1,88,10.5369863,0,10,LT,1,1,2,1,10,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-5.6875,,,,,,,,,y2011,0,1,Below Threshold,12,76,0,0,0,0,0,0,0,0,0,0,6
144,1206,2,1,60,62,10.5369863,0,2.95,LT,1,1,2,1,4.39,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-5.6875,,,,,,,,,y2011,1,0,Below Threshold,5,57,0,0,0,0,0,0,0,0,0,0,5
145,1206,3,1,57,57,10.5369863,1,2.38,LT,1,1,3,0,3.58,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-5.6875,,,,,,,,,y2011,1,0,Below Threshold,3,54,0,0,0,0,0,0,0,0,0,0,4
146,1206,4,1,44,44,10.5369863,1,2.05,LT,1,1,3,1,3.01,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-5.6875,3,5,y,2,0,same,1.666666667,no,y2011,1,0,Below Threshold,30,14,0,0,0,0,0,0,0,0,0,0,3
147,1206,5,1,102,92,10.5369863,0,2.03,LT,1,1,4,0,3.23,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-5.6875,,,,,,,,,y2011,1,0,Below Threshold,9,83,0,0,0,0,0,0,0,0,0,0,7
148,1206,6,1,48,48,10.5369863,1,2.27,LT,1,1,3,1,3.52,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-5.6875,3,5,y,1,-1,same,1.25,no,y2011,1,0,Below Threshold,20,28,0,0,0,0,0,0,0,0,0,0,4
149,1206,7,2,79,79,10.5369863,1,3.29,LT,1,1,3,1,4.51,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-4.6875,4,8,y,3,-1,same,1.6,no,y2011,1,0,Below Threshold,56,23,0,0,0,0,0,0,0,0,0,0,5
150,1206,8,2,50,50,10.5369863,1,2.4,LT,1,1,3,1,3.33,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-4.6875,,,,,,,,,y2011,1,0,Below Threshold,15,35,0,0,0,0,0,0,0,0,0,0,6
151,1206,9,2,61,61,10.5369863,1,2.27,LT,1,1,3,1,3.36,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-4.6875,3,5,y,-1,-3,skip,0.833333333,skip,y2011,1,0,Below Threshold,57,4,0,0,0,0,0,0,0,0,0,0,6
152,1206,10,3,114,114,10.5369863,1,2.75,LT,1,1,4,1,4.04,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-3.6875,,,,,,,,,y2011,1,0,Below Threshold,46,68,0,0,0,0,0,0,0,0,0,0,8
153,1206,11,3,82,82,10.5369863,1,3.16,LT,1,1,3,0,4.05,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-3.6875,3,5,y,-1,-3,skip,0.833333333,skip,y2011,1,0,Below Threshold,77,5,0,0,0,0,0,0,0,0,0,0,6
154,1206,12,3,151,151,10.5369863,1,2.55,LT,1,1,4,0,3.65,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-3.6875,4,7,y,-2,-5,skip,0.777777778,skip,y2011,1,0,Below Threshold,55,96,0,0,0,0,0,0,0,0,0,0,9
155,1206,13,4,173,173,10.5369863,1,3.49,LT,1,1,4,0,5.41,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-2.6875,,,,,,,,,y2011,1,0,Below Threshold,74,83,16,0,0,0,0,0,0,0,0,0,11
156,1206,14,4,201,201,10.5369863,1,3.96,AS,1,1,4,0,5.31,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-2.6875,,,y,,,,,,y2011,1,0,Below Threshold,46,62,93,0,0,0,0,0,0,0,0,0,13
157,1206,15,4,232,232,10.5369863,1,3.48,AS,1,1,3,1,4.71,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-2.6875,7,10,y,1,-2,same,1.111111111,no,y2011,1,0,Below Threshold,84,90,58,0,0,0,0,0,0,0,0,0,9
158,1206,16,5,274,273,10.5369863,0,3.88,AS,1,1,4,0,6.01,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-1.6875,,,y,,,,,,y2011,1,0,Below Threshold,58,85,89,41,0,0,0,0,0,0,0,0,15
159,1206,17,5,165,165,10.5369863,1,4.28,AS,1,1,4,0,5.85,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-1.6875,,,,,,,,,y2011,1,0,Below Threshold,75,15,14,61,0,0,0,0,0,0,0,0,14
160,1206,18,5,138,138,10.5369863,1,4.21,AS,1,1,4,0,6.65,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-1.6875,,,y,,,,,,y2011,1,0,Below Threshold,25,32,40,41,0,0,0,0,0,0,0,0,10
161,1206,19,6,168,168,10.5369863,1,5.53,AS,1,1,4,0,7.53,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-0.6875,12,16,y,-3,-7,skip,0.842105263,skip,y2011,1,0,Below Threshold,39,61,17,19,32,0,0,0,0,0,0,0,19
162,1206,20,6,325,325,10.5369863,1,5.6,AS,1,1,4,0,7.2,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,-0.6875,,,y,,,,,,y2011,1,0,Below Threshold,77,23,74,69,82,0,0,0,0,0,0,0,22
163,1206,48,9,493,488,10.5369863,0,7.84,RESOLVED,1,1,4,0,9.08,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,2.3125,,,,,,,,,y2011,1,0,Threshold and Above,17,75,37,94,83,63,54,65,0,0,0,0,32
164,1206,49,8,423,423,10.5369863,1,6.9,RESOLVED,1,1,4,0,7.73,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,1.3125,,,,,,,,,y2011,1,0,Threshold and Above,73,88,29,18,93,58,64,0,0,0,0,0,31
165,1206,50,8,430,430,10.5369863,1,6.85,RESOLVED,1,1,4,0,8.01,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,1.3125,,,,,,,,,y2011,1,0,Threshold and Above,65,86,82,53,69,21,54,0,0,0,0,0,30
166,1206,51,8,557,457,10.5369863,0,5.91,RESOLVED,1,1,4,0,7.16,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,1.3125,,,,,,,,,y2011,1,0,Threshold and Above,70,96,44,63,80,69,35,0,0,0,0,0,25
167,1206,52,9,550,540,10.5369863,0,8.65,RESOLVED,1,1,4,0,9.42,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,2.3125,,,,,,,,,y2011,1,0,Threshold and Above,95,52,95,21,78,91,78,30,0,0,0,0,27
168,1206,53,9,527,425,10.5369863,0,7.53,RESOLVED,1,1,4,0,8.7,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,2.3125,,,,,,,,,y2011,1,0,Threshold and Above,15,85,78,27,23,32,83,82,0,0,0,0,32
169,1206,54,9,429,429,10.5369863,1,6.23,AS,1,1,4,0,7.4,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,2.3125,,,,,,,,,y2011,1,0,Threshold and Above,57,57,29,70,80,44,45,47,0,0,0,0,29
170,1206,55,8,44,447,10.5369863,0,5.54,AS,1,1,4,0,6.1,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,1.3125,,,,,,,,,y2011,1,0,Threshold and Above,28,68,90,91,75,26,69,0,0,0,0,0,26
171,1206,56,8,347,272,10.5369863,0,6.75,AS,1,1,4,0,9.65,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,1.3125,,,,,,,,,y2011,1,0,Threshold and Above,13,12,19,15,59,82,72,0,0,0,0,0,26
172,1206,57,8,476,476,10.5369863,1,6.46,AS,1,1,4,0,7.5,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,1.3125,,,,,,,,,y2011,1,0,Threshold and Above,93,49,65,89,54,28,98,0,0,0,0,0,28
173,1206,58,7,303,302,10.5369863,0,7.16,AS,1,1,4,0,7.96,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,0.3125,,,2,,,,,,y2011,1,0,Threshold and Above,33,97,37,31,12,92,0,0,0,0,0,0,21
174,1206,59,7,327,307,10.5369863,0,5.85,AS,1,1,3,0,7.33,6.6875,5.223880597,4.636363636,-0.218858976,-0.30671198,0.3125,,,,,,,,,y2011,1,0,Threshold and Above,14,33,90,50,62,58,0,0,0,0,0,0,17
175,1207,1,1,50,50,8.452054795,1,3.63,LT,0,1,4,1,6.02,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-4.19047619,,,,,,,,,y2011,1,0,Below Threshold,10,40,0,0,0,0,0,0,0,0,0,0,3
176,1207,2,1,18,18,8.452054795,1,1.81,LT,0,1,3,1,3.26,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-4.19047619,,,,,,,,,y2011,1,0,Below Threshold,8,10,0,0,0,0,0,0,0,0,0,0,3
177,1207,3,1,50,50,8.452054795,1,1.71,LT,0,1,4,1,2.91,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-4.19047619,,,,,,,,,y2011,1,0,Below Threshold,10,40,0,0,0,0,0,0,0,0,0,0,3
178,1207,4,2,60,60,8.452054795,1,3,LT,0,1,4,1,4.08,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-3.19047619,,,,,,,,,y2011,1,0,Below Threshold,45,15,0,0,0,0,0,0,0,0,0,0,6
179,1207,5,2,93,93,8.452054795,1,2.96,LT,0,1,4,1,3.91,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-3.19047619,,,,,,,,,y2011,1,0,Below Threshold,73,20,0,0,0,0,0,0,0,0,0,0,4
180,1207,6,2,19,19,8.452054795,1,2.56,LT,0,1,4,1,4.01,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-3.19047619,,,,,,,,,y2011,1,0,Below Threshold,18,1,0,0,0,0,0,0,0,0,0,0,4
181,1207,7,3,154,154,8.452054795,1,2.96,LT,0,1,4,1,5.34,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-2.19047619,,,,,,,,,y2011,1,0,Below Threshold,95,59,0,0,0,0,0,0,0,0,0,0,9
182,1207,8,3,114,114,8.452054795,1,2.82,LT,0,1,4,0,4.63,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-2.19047619,5,8,0,0,-3,same,1,no,y2011,1,0,Below Threshold,46,68,0,0,0,0,0,0,0,0,0,0,8
183,1207,9,3,114,114,8.452054795,1,3.45,LT,0,1,4,0,4.89,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-2.19047619,,,,,,,,,y2011,1,0,Below Threshold,46,68,0,0,0,0,0,0,0,0,0,0,8
184,1207,10,4,-1,209,8.452054795,0,10,LT,0,1,4,0,10,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-1.19047619,19,26,0,14,7,extra,2.166666667,no,y2011,0,1,Below Threshold,16,97,96,0,0,0,0,0,0,0,0,0,12
185,1207,11,4,143,143,8.452054795,1,3.8,LT,0,1,4,1,5.28,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-1.19047619,,,,,,,,,y2011,1,0,Below Threshold,49,80,14,0,0,0,0,0,0,0,0,0,9
186,1207,12,4,213,213,8.452054795,1,3.57,LT,0,1,4,0,4.89,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-1.19047619,9,11,0,2,0,same,1.222222222,no,y2011,1,0,Below Threshold,42,92,79,0,0,0,0,0,0,0,0,0,9
187,1207,13,5,330,340,8.452054795,0,6.07,LT,0,1,4,0,7.58,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-0.19047619,11,17,0,-1,-7,skip,0.944444444,skip,y2011,1,0,Below Threshold,96,66,85,93,0,0,0,0,0,0,0,0,18
188,1207,14,5,-1,257,8.452054795,0,10,LT,0,1,4,1,10,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-0.19047619,,,,,,,,,y2011,0,1,Below Threshold,68,76,74,39,0,0,0,0,0,0,0,0,18
189,1207,15,5,182,182,8.452054795,1,5.96,RESOLVED,0,1,4,1,8.58,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-0.19047619,,,,,,,,,y2011,1,0,Below Threshold,66,17,71,28,0,0,0,0,0,0,0,0,14
190,1207,16,4,183,183,8.452054795,1,3.77,RESOLVED,0,1,4,1,5.75,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-1.19047619,,,,,,,,,y2011,1,0,Below Threshold,82,69,32,0,0,0,0,0,0,0,0,0,11
191,1207,17,4,177,177,8.452054795,1,4.32,RESOLVED,0,1,4,1,6.19,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-1.19047619,,,,,,,,,y2011,1,0,Below Threshold,95,44,38,0,0,0,0,0,0,0,0,0,11
192,1207,18,4,176,176,8.452054795,1,3.1,RESOLVED,0,1,4,0,4.95,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-1.19047619,,,,,,,,,y2011,1,0,Below Threshold,77,80,19,0,0,0,0,0,0,0,0,0,9
193,1207,19,5,230,230,8.452054795,1,4.64,RESOLVED,0,1,4,0,5.88,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-0.19047619,,,,,,,,,y2011,1,0,Below Threshold,49,45,65,71,0,0,0,0,0,0,0,0,16
194,1207,20,5,-1,237,8.452054795,0,10,RESOLVED,0,1,4,0,10,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,-0.19047619,,,,,,,,,y2011,0,1,Below Threshold,75,28,68,66,0,0,0,0,0,0,0,0,18
195,1207,51,7,224,224,8.452054795,1,8.56,LT,0,1,4,0,9.91,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,1.80952381,,,,,,,,,y2011,1,0,Threshold and Above,21,30,47,23,84,19,0,0,0,0,0,0,21
196,1207,52,6,138,138,8.452054795,1,5.91,LT,0,1,4,0,8,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,0.80952381,,,,,,,,,y2011,1,0,Threshold and Above,23,17,23,44,31,0,0,0,0,0,0,0,15
197,1207,53,6,341,341,8.452054795,1,7.54,LT,0,1,4,0,9.44,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,0.80952381,,,,,,,,,y2011,1,0,Threshold and Above,92,43,18,90,98,0,0,0,0,0,0,0,20
198,1207,54,6,181,181,8.452054795,1,5.1,LT,0,1,4,1,6.75,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,0.80952381,,,,,,,,,y2011,1,0,Threshold and Above,44,11,26,41,59,0,0,0,0,0,0,0,17
199,1207,55,7,221,221,8.452054795,1,6.24,LT,0,1,4,1,7.22,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,1.80952381,,,,,,,,,y2011,1,0,Threshold and Above,26,60,71,22,12,30,0,0,0,0,0,0,17
200,1207,56,7,322,324,8.452054795,0,7.33,LT,0,1,4,0,8.64,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,1.80952381,,,,,,,,,y2011,1,0,Threshold and Above,32,42,51,26,80,93,0,0,0,0,0,0,20
201,1207,57,7,345,346,8.452054795,0,7.45,AS,0,1,4,0,8.45,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,1.80952381,,,0,,,,,,y2011,1,0,Threshold and Above,73,49,58,24,46,96,0,0,0,0,0,0,24
202,1207,58,6,241,241,8.452054795,1,6.26,AS,0,1,4,0,7.41,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,0.80952381,,,0,,,,,,y2011,1,0,Threshold and Above,55,52,23,49,62,0,0,0,0,0,0,0,19
203,1207,59,6,333,333,8.452054795,1,6.9,AS,0,1,4,0,7.94,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,0.80952381,,,0,,,,,,y2011,1,0,Threshold and Above,68,40,37,99,89,0,0,0,0,0,0,0,19
204,1207,60,6,299,299,8.452054795,1,5.84,AS,0,1,4,1,7.53,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,0.80952381,,,0,,,,,,y2011,1,0,Threshold and Above,91,80,26,34,68,0,0,0,0,0,0,0,18
205,1207,61,7,349,289,8.452054795,0,7.43,AS,0,1,4,0,8.93,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,1.80952381,,,0,,,,,,y2011,1,0,Threshold and Above,14,72,11,65,49,78,0,0,0,0,0,0,21
206,1207,62,7,-1,374,8.452054795,0,10,AS,0,1,4,1,10,5.19047619,3.565217391,3.307692308,-0.313123255,-0.362738179,1.80952381,,,,,,,,,y2011,0,1,Threshold and Above,72,90,89,33,70,20,0,0,0,0,0,0,16
207,1208,1,1,50,50,,1,3.88,AS,1,1,1,1,5.85,6.631578947,4.125,4.170731707,-0.37797619,-0.371080139,-5.631578947,,,,,,,,,y2011,1,0,Below Threshold,10,40,0,0,0,0,0,0,0,0,0,0,3
208,1208,2,1,48,48,,1,2.75,AS,1,1,2,1,3.94,6.631578947,4.125,4.170731707,-0.37797619,-0.371080139,-5.631578947,,,,,,,,,y2011,1,0,Below Threshold,20,28,0,0,0,0,0,0,0,0,0,0,4
209,1208,3,1,56,56,,1,2.74,AS,1,1,1,1,3.53,6.631578947,4.125,4.170731707,-0.37797619,-0.371080139,-5.631578947,,,,,,,,,y2011,1,0,Below Threshold,4,52,0,0,0,0,0,0,0,0,0,0,4
210,1208,4,2,19,19,,1,2.85,AS,1,1,1,1,3.71,6.631578947,4.125,4.170731707,-0.37797619,-0.371080139,-4.631578947,,,,,,,,,y2011,1,0,Below Threshold,18,1,0,0,0,0,0,0,0,0,0,0,4
211,1208,5,2,40,40,,1,2.55,AS,1,1,2,1,5.16,6.631578947,4.125,4.170731707,-0.37797619,-0.371080139,-4.631578947,,,,,,,,,y2011,1,0,Below Threshold,11,29,0,0,0,0,0,0,0,0,0,0,5
212,1208,6,2,62,62,,1,3.5,LT,1,1,1,1,4.11,6.631578947,4.125,4.170731707,-0.37797619,-0.371080139,-4.631578947,,,,,,,,,y2011,1,0,Below Threshold,21,41,0,0,0,0,0,0,0,0,0,0,5
